SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"MANAPPURAM","364.55","368.50","358.50","364.00","366.75","-","2.75","0.76","2588647","94.28","381.55","245.15","10.28","40.57"
"WIPRO","185.87","188.37","185.65","186.12","187.53","-","1.41","0.76","7823102","146.43","273.10","169.00","8.57","-22.61"
"FEDERALBNK","353.20","359.80","350.85","353.55","356.25","-","2.7","0.76","4924276","175.54","371.70","188.40","9.1","79.35"
"RELIANCE","1,320.00","1,337.00","1,316.60","1,325.00","1,334.80","-","9.8","0.74","9885638","1,313.88","1,611.80","1,249.80","4.62","-3.93"
"PATANJALI","352.95","357.50","351.10","355.00","357.50","-","2.5","0.7","2796734","99.04","615.00","328.20","-12.66","-80.36"
"INDUSTOWER","385.00","386.80","383.10","383.30","386.00","-","2.7","0.7","3442481","132.52","481.50","312.55","-0.66","15.34"
"KAYNES","3,830.00","3,899.00","3,806.00","3,830.00","3,856.30","-","26.3","0.69","806763","310.27","7,705.00","2,995.00","20.11","-36.67"
"EICHERMOT","7,940.00","8,067.50","7,920.00","7,967.50","8,020.00","-","52.5","0.66","339416","271.91","8,230.00","5,588.00","8.11","41.16"
"TIINDIA","2,754.90","2,783.00","2,742.20","2,753.80","2,772.00","-","19.7","0.72","142399","39.29","3,419.90","2,164.90","-4.39","-5.81"
"RADICO","4,477.60","4,499.00","4,431.70","4,470.00","4,499.00","-","29","0.65","299219","133.44","4,590.30","2,500.00","10.33","58.58"
"KFINTECH","931.95","937.00","925.00","930.00","936.00","-","6","0.65","295773","27.57","1,215.00","784.95","10.38","-14.1"
"BSE","3,435.00","3,529.00","3,415.50","3,435.00","3,457.10","-","22.1","0.64","3722055","1,290.30","4,446.80","2,021.50","-7.54","41.56"
"ADANIENSOL","1,620.00","1,647.00","1,606.00","1,620.00","1,630.10","-","10.1","0.62","1391604","226.80","1,789.00","744.90","-1.53","105.15"
"BHARTIARTL","1,938.30","1,961.00","1,938.30","1,948.00","1,959.90","-","11.9","0.61","3019876","589.59","2,174.50","1,740.50","3.8","1.94"
"OFSS","11,650.00","11,857.00","11,572.00","11,735.00","11,805.00","-","70","0.6","186998","219.06","11,979.00","6,234.50","7.3","37.72"
"UNIONBANK","182.20","184.90","180.00","182.50","183.60","-","1.1","0.6","22186841","405.80","205.49","124.64","18.92","38.62"
"GMRAIRPORT","106.50","107.42","105.70","106.59","107.20","-","0.61","0.57","7114277","76.02","115.64","84.11","-3.43","18.28"
"INDUSINDBK","1,010.30","1,024.90","1,004.40","1,016.20","1,022.00","-","5.8","0.57","1727371","175.16","1,077.85","710.60","2.75","26.59"
"ZYDUSLIFE","1,102.10","1,117.70","1,093.20","1,108.00","1,114.20","-","6.2","0.56","666151","73.56","1,181.50","835.50","-2.94","17.97"
"UNOMINDA","1,270.00","1,292.10","1,265.10","1,278.00","1,285.00","-","7","0.55","557760","71.52","1,382.00","994.00","13.53","16.07"
"PREMIERENE","1,050.90","1,063.00","1,022.00","1,041.70","1,047.20","-","5.5","0.53","2579738","269.80","1,134.00","660.00","0.32","5.71"
"JSWENERGY","561.00","567.50","560.00","561.50","564.40","-","2.9","0.52","1552610","87.59","617.35","427.75","5.11","5.91"
"TATAPOWER","378.60","382.70","377.30","378.60","380.55","-","1.95","0.52","2614409","99.48","464.90","342.50","2.27","-1.3"
"IOC","141.99","143.40","141.81","142.66","143.38","-","0.72","0.5","5173696","73.81","188.96","130.22","4.18","1.21"
"TMPV","345.00","349.80","343.65","345.35","347.00","-","1.65","0.48","4274035","147.97","739.70","294.30","4.5","0"
"PFC","417.00","421.15","414.50","418.00","420.00","-","2","0.48","4422078","185.24","486.50","329.90","4.06","2.7"
